TrackingID	DateOrderTaken	CallNum/MSSNum	BibID	Collection	PatronName	Project	Deadline	PagesToDig	TotalNumImages	StorageFolder	SentSCETI	SCETIReceived	ReturnedSCETI	SCCReturned	MetadataComplete	MetadataBy	ImagingComplete	ImagingBy	ProcessingComplete	ProcessingBy	ProofPubl	ProofPublBy	ConditionNotes	NotesInstructions	RemovedProject	NumFoldouts	QA Failure	QA Pass
10833		Lewis E 168				BiblioPhilly			445	sceti-completed\BiblioPhilly\FLP	3/6/2018	"_x000D_
MO"					4/3/2018	AN	4/4/2018	AN				File name convention: lewis_e_168_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10834		Lewis E 170				BiblioPhilly			459	sceti-completed\BiblioPhilly\FLP	3/6/2018	"_x000D_
MO"					5/9/2018	AN	5/9/2018	AN				File name convention: lewis_e_170_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10835		Lewis E 188				BiblioPhilly			327	sceti-completed\BiblioPhilly\FLP	3/6/2018	MO					5/8/2018	AN	5/8/2018	AN				File name convention: lewis_e_188_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10836		Lewis E 194				BiblioPhilly			251	sceti-completed\BiblioPhilly\FLP	3/6/2018	MO					4/4/2018	AN	4/4/2018	AN				File name convention: lewis_e_194_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10837		Lewis E 196				BiblioPhilly			233	sceti-completed\BiblioPhilly\FLP	3/6/2018	MO					5/4/2018	AN	5/4/2018	AN				File name convention: lewis_e_194_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10838		Lewis E 171				BiblioPhilly			397	sceti-completed\BiblioPhilly\FLP	3/6/2018	"_x000D_
MO"					3/20/2018	AN	3/20/2018	AN				File name convention: lewis_e_171_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10839		Lewis E 197				BiblioPhilly			255	sceti-completed\BiblioPhilly\FLP	3/6/2018	MO					4/4/2018	AN	4/4/2018	AN				File name convention: lewis_e_197_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10840		Lewis E 136				BiblioPhilly			185	sceti-completed\BiblioPhilly\FLP	3/6/2018	MO					3/15/2018	AN	3/15/2018	AN				File name convention: lewis_e_136_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
10841		Lewis E 198				BiblioPhilly			401	sceti-complted\BiblioPhilly\FLP	3/6/2018	MO					3/16/2018	AN	3/20/2018	AN				File name convention: lewis_e_198_body001.tif                                                                                                                                                                                                                                          FLP manuscript: Needs TIFFs with and without color target.	0		0	0
11337	6/18/2018	15.18				gotham		front	1				7/19/2018	EM	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50363	0		0	0
11338	6/18/2018	15.19				gotham		front  'deltiol'ogist'	1				7/19/2018	EM	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50364	0		0	0
11339	6/18/2018	15.21				gotham		front- giant geyser	1				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50358	0		0	0
11340	6/18/2018	15.20				gotham		front- post card show	1				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50366	0		0	0
11341	6/18/2018	15.22				gotham		"front/back ""here I start, now…"""	2				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50367	0		0	0
11342	6/18/2018	15.24				gotham		front/back-metropolitan postcard collectors club	2				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50473	0		0	0
11343	6/18/2018	15.25				gotham		front- art craig	1				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50372	0		0	0
11344	6/18/2018	15.16				gotham		open front/back- Edward I Plottle	2				7/19/2018	EM	6/18/2018	em								50472	0		0	0
11345	6/18/2018	15.17				gotham		front/back	2				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50370	0		0	0
11346	6/18/2018	15.10				gotham		front/back- to my valentine	2				7/19/2018	EM	6/18/2018	em	7/18/2018	CL	7/18/2018	CL				50369	0		0	0
11347	6/18/2018	15.12				gotham		front/back- christmas tree	2				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50371	0		0	0
11348	6/18/2018	15.14				gotham		front/back- if you have a post card collection…	2				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50362	0		0	0
11349	6/18/2018	15.11				gotham		front-espana	1				7/19/2018	em	6/18/2018	em	7/3/2018	CL	7/3/2018	CL				50356	0		0	0
11351	6/19/2018	15.13				gotham		front/back of 2 accordion cards	5				7/19/2018	em	6/19/2018	em	7/18/2018	CL	7/18/2018	CL				50357	0		0	0
11352	6/19/2018	15.7				gotham		front- down with the future…	1				7/19/2018	EM	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50360	0		0	0
11353	6/19/2018	15.9				gotham		front/back-sage	2						6/19/2018	em								50361	0		0	0
11354	6/19/2018	15.8				gotham		front/back- Cyko/prints at night envelope	2				7/19/2018	EM	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50365	0		0	0
11355	6/19/2018	15.26				gotham		front/back-Gorey nat'l postcard week	2				7/19/2018	EM	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50354	0		0	0
11356	6/19/2018	15.5				gotham		souvenir from…	6				7/19/2018	em	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50359	0		0	0
11357	6/19/2018	15.2				gotham			2				7/19/2018	em	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50349	0		0	0
11358	6/19/2018	15.3 a-e				gotham		post card connected as one	5				10/2/2018	em	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50350	0		0	0
11359	6/19/2018	15.27				gotham		front/back	2				7/19/2018	em	6/19/2018	em	7/3/2018	CL	7/3/2018	CL				50352	0		0	0
11360	6/19/2018	KT1.2				gotham		cover	1						6/19/2018	em								51242	0		0	0
11361	6/19/2018	RK1 S688 v.1-2 no.6				Exhibits		p185,186,188, 190, 192, original back cover (foot lathe)	6	exhibit>dental					6/19/2018	em								50390	0		0	0
11362	6/19/2018	RK1 S454				Exhibits		P1 & 2, back cover solyman brown ad	3	exhibit>dental			7/19/2018	EM	6/19/2018	em	7/9/2018	CL	7/9/2018	CL			extremely fragile	50284	0		0	0
11363	6/19/2018	Folio RK1 B755				Exhibits		"P2&3 (""EAL Roberts"" and ""Oram..""), p4 (Crowell's), back cover 2 ads"	4	exhibit>dental			7/19/2018	EM	6/19/2018	em	7/9/2018	CL	7/9/2018	CL				50283	0		0	0
11364	6/19/2018	Folio RK1 S756 v.1				Exhibits		p1 & 3(June1, 1844), p4 (June2, 1844)	3	exhibit>dental			7/19/2018	EM	6/19/2018	em	7/9/2018	CL	7/9/2018	CL				50283	0		0	0
11365	6/19/2018	PR1101 N48 1769 v.6				Patron Req		"frontispiece of Nero the headsman of Gotham"""	1	patronreq>ephemeral					6/19/2018	em	7/5/2018	cl	7/5/2018	cl			tight gutter	51810	0		0	0
11384	7/3/2018	Era Winter 1973			McKnight, David	Patron Req			63	One off printed> Era					7/3/2018	em								52630	0		0	0
11385	7/3/2018	Era Spring 1974			McKnight, David	Patron Req			64	One off printed> Era					7/3/2018	em	3/26/2019	cl	3/26/2019	cl				52631	0		0	0
11386	7/3/2018	Era Spring 1975			McKnight, David	Patron Req			70	One off printed> Era					7/3/2018	em								52632	0		0	1
11387	7/3/2018	Era Spring 1976			McKnight, David	Patron Req			72	One off printed> Era					7/3/2018	em								52635	0		0	1
11388	7/3/2018	Era Spring 1977			McKnight, David	Patron Req			66	One off printed> Era			9/25/2018	em	7/3/2018	em								52636	0		0	1
11389	7/3/2018	Era Spring 1978			McKnight, David	Patron Req			48	One off printed> Era					7/3/2018	em								52637	0		0	1
11390	7/3/2018	era spring 1979			McKnight, David	Patron Req			49	One off printed> Era			6/20/2018	EM	7/3/2018	EM								52638	0		0	1
11391	7/3/2018	Era Spring 1980			McKnight, David	Patron Req			50	One off printed> Era					7/3/2018	em								52639	0		0	1
11392	7/3/2018	Portfolio M2112 .A4 C3			Tartakoff, Paola	Patron Req		flagged (avII)	1	patreq>ephemera			7/19/2018	EM	7/3/2018	em	7/9/2018	CL	7/9/2018	CL				52192	0		0	0
11393	7/5/2018	Ms. Coll. 200 Box 187				Marian Anderson Digitization		86 Programs (flagged)	1288						7/5/2018	em	9/25/2018	Craig	10/4/2018	Craig			119 programs total in box	"CT(9/24/2018): 400ppi / TIF / 100%._x000D_
_x000D_
52351"	0		0	0
11394	7/5/2018	Ms. Coll. 200 box 183				Marian Anderson Digitization		95 programs (flagged)	1332				2/14/2019	em	7/5/2018	em	8/16/2018	Craig	9/21/2018	Craig			145 programs in the box	"CT(8/15/2018): 400ppi / TIF / 100%._x000D_
_x000D_
52065"	0		0	0
11395	7/5/2018	Ms. Coll. 200 box 185				Marian Anderson Digitization		111 programs (Flagged)	1316						7/5/2018	em	8/30/2018	JDR	8/30/2018	JDR			158 programs in the box	52169                                                                  Reshoots Completed 11/26/2018--JDR	0		0	0
11396	7/6/2018	Folio AP3 .E836			Ceus, Nerolie	Patron Req		"The Examiner no.15 (front/back) and all of ""The Plain Dealer"""	36	patronrequest>ephemeral			8/30/2018	EM	7/6/2018	em	7/18/2018	CL	7/18/2018	CL				51044  (Swift exhibit TN is 33939)	0		0	0
11397	7/10/2018	Ms. Coll. 200 box 184				Marian Anderson Digitization		97 programs (flagged)	1271						7/10/2018	em	8/30/2018	JDR	8/30/2018	JDR			box contains 124 programs total	48856	0		0	0
11398	7/10/2018	Ms. Coll. 200 box 186				Marian Anderson Digitization		98 programs (flagged)	1251						7/10/2018	em	9/5/2018	JDR	9/5/2018	JDR			149 programs in box total	52171                                                                                   Reshoots completed 11/27/2018--JDR	0		0	0
11399	7/10/2018	Ms. Coll. 200 box 188				Marian Anderson Digitization		105 programs (flagged)	1534						7/10/2018	em	10/9/2018	Craig	10/16/2018	Craig			146 programs total in box	"CT(10/4/2018): 400ppi / TIF / 100%._x000D_
_x000D_
52352"	0		0	0
11400		Lewis E 160				BiblioPhilly			395	sceti-completed\BiblioPhilly\FLP	7/11/2018	MO					7/16/2018	AN	7/18/2018	AN					0		0	1
11401	7/11/2018	Lewis O 5				Mss of the Muslim World			953	sceti-completed:\MuslimWorldMss\FLP	7/11/2018	lv					7/25/2018	AN	7/26/2018	AN				"600 ppi. No spine shot needed._x000D_
_x000D_
File name convention:_x000D_
_x000D_
lewis_o_5_body0001.tif"	0		0	0
11402	7/11/2018	Lewis O 9				Mss of the Muslim World			637	sceti-completed:\MuslimWorldMss\FLP	7/11/2018	lv					8/2/2018	AN	8/6/2018	AN				"600 ppi. No spine shot needed._x000D_
_x000D_
File name convention:_x000D_
lewis_o_9_body0001.tif"	0		0	0
11403	7/11/2018	Lewis O 10				Mss of the Muslim World			600	sceti-completed:\MuslimWorldMss\FLP	7/11/2018	lv					8/2/2018	AN	8/2/2018	AN				"600 ppi. No spine shot needed._x000D_
_x000D_
File name convention:_x000D_
_x000D_
lewis_o_10_body0001.tif"	0		0	0
11404	7/11/2018	Lewis O 12				Mss of the Muslim World			879	sceti-completed:\MuslimWorldMss\FLP	7/11/2018	lv					7/30/2018	AN	7/31/2018	AN				"600 ppi. No spine shot needed._x000D_
_x000D_
File name convention:_x000D_
lewis_o_12_body0001.tif"	0		0	0
11405	7/11/2018	Lewis O 17				Mss of the Muslim World			853	sceti-completed:\MuslimWorldMss\FLP	7/11/2018	lv					7/27/2018	AN	7/27/2018	AN				"600 ppi. No spine shot needed._x000D_
_x000D_
File name convention:_x000D_
lewis_o_17_body0001.tif"	0		0	0
11406	7/11/2018	Widener 002				Bibliophilly			783	sceti-completed:\Bibliophilly\FLP	7/11/2018	lv					7/23/2018	AN	7/24/2018	AN				"File name convention:_x000D_
widener_2_body0001.tif_x000D_
_x000D_
600 ppi;"	0		0	0
11407	7/11/2018	Lewis E 185				BiblioPhilly			400	sceti-completed:\Bibliophilly	7/11/2018	lv					7/18/2018	AN	7/19/2018	AN				"File name convention:_x000D_
lewis_e_185_body0001.tif_x000D_
_x000D_
600 ppi;"	0		0	0
11408	7/11/2018	Lewis E 211				BiblioPhilly			137	sceti-completed:\Bibliophilly\FLP	7/11/2018	lv					7/19/2018	AN	7/20/2018	AN				"File name convention:_x000D_
lewis_e_211_body0001.tif_x000D_
_x000D_
600 ppi;"	0		0	0
11409	7/12/2018	AP2 .A2 P355 Folder14 no.1827			Fenton, Will	Patron Req	7/16/2018	all	4	patronreq>archival>Paxton			7/16/2018	em	7/12/2018	em	7/13/2018	CL	7/13/2018	CL				52862	0		0	0
11410	7/12/2018	AB7 P3845L2 765b			Fenton, Will	Patron Req			1	patronreq>archival>Paxton			7/16/2018	EM	7/12/2018	em	7/13/2018	CL	7/13/2018	CL				52668	0		0	0
11411	7/12/2018	AB7 P3845L2 763b			Fenton, Will	Patron Req			1	patronreq>archival>Paxton					7/12/2018	em								52666	0		0	0
11412	7/12/2018	AB7 A100 764t			Fenton, Will	Patron Req		recto/verso	2	patronreq>archival>Paxton			7/16/2018	EM	7/12/2018	em	7/13/2018	CL	7/13/2018	CL				52673	0		0	0
11413	7/12/2018	Misc Mss Box14 Folder 37			Fenton, Will	Patron Req			1	patronreq>archival>Paxton			7/16/2018	EM	7/12/2018	em	7/13/2018	CL	7/13/2018	CL				52667	0		0	0
11414	7/16/2018	AC7 A100 764u			Fenton, Will	Patron Req		all	16	patronreq>archival>paxton			7/25/2018	EM	7/16/2018	em	7/20/2018	CL	7/20/2018	CL				52664	0		0	0
11415	7/16/2018	F152 .D543 1764			Fenton, Will	Patron Req		all	86	patronreq>archival>paxton			7/25/2018	EM	7/16/2018	em	7/20/2018	CL	7/20/2018	CL				52672	0		0	0
11416	7/16/2018	AC7 R6333 766p			Fenton, Will	Patron Req			120	patronreq>archival>paxton			7/25/2018	EM	7/16/2018	EM	7/20/2018	CL	7/20/2018	CL				52670	0		0	0
11417	7/16/2018	Folio 596			Fenton, Will	Patron Req			120	patronreq>archival>paxton			7/25/2018	EM	7/16/2018	em	7/20/2018	CL	7/20/2018	CL				52854	0		0	0
11418	7/17/2018	Teerink D274 T279 v1			Farrington, Lynne	Exhibits		frontispiece & TP	2	swift			8/23/2018	EM	7/17/2018	em	8/2/2018	CL	8/2/2018	CL				41374	0		0	0
11419	7/17/2018	PR3724 .T3 1704b			Farrington, Lynne	Exhibits		ownership inscription on flyleaf & TP	2	swift			8/23/2018	em	7/17/2018	em	8/2/2018	CL	8/2/2018	CL				37226	0		0	0
11420	7/17/2018	PR3724 T31710			Farrington, Lynne	Exhibits		Tale of a tub frontispiece and TP	2	swift			2/4/2019	em	7/17/2018	em	8/20/2018	CL	8/20/2018	CL				33131	0		1	0
11421	7/17/2018	Folio DA462 A2 N65 1689			Farrington, Lynne	Exhibits		Nostradumus broadside	1	swift			8/23/2018	EM	7/17/2018	em	8/6/2018	CL	8/6/2018	CL				37287	0		0	0
11422	7/17/2018	Teerink PR3726 H778 1714			Farrington, Lynne	Exhibits		TP and p5	2	swift			8/23/2018	EM	7/17/2018	em	8/6/2018	CL	8/6/2018	CL				37973	0		0	0
11423	7/17/2018	DA495 .S85 1741b			Farrington, Lynne	Exhibits		Advertisement to the reader	1	swift			2/4/2019	em	7/17/2018	em	8/20/2018	CL	8/20/2018	CL				37974	0		1	0
11424	7/17/2018	BX5133 S95 S47 1763			Farrington, Lynne	Exhibits		earl of orrery, p317, and half-title before p317	3	swift			8/23/2018	em	7/17/2018	em	8/6/2018	CL	8/6/2018	CL				41340	0		0	0
11425		S																							0		0	0
11426	7/17/2018	DS564 T124 1687			Farrington, Lynne	Exhibits		fold out map opp p.80	1	swift			8/23/2018	em	7/17/2018	em	8/7/2018	CL	8/7/2018	CL				39099	0	1	0	0
11427	7/17/2018	F1564 W13 1699			Farrington, Lynne	Exhibits		plate opp. P102	1	swift			8/23/2018	em	7/17/2018	em	8/7/2018	CL	8/7/2018	CL				39098	0		0	0
11515		Ms Codex 1892				Mss of the Muslim World			309	\MuslimWorldMss\PennMss							8/10/2018	AN	8/10/2018	AN				"File name: mscodex1892_body0001.tif_x000D_
_x000D_
(This is a Penn manuscript)"	0		0	0
11516		Ms 1084/1	16.295			BiblioPhilly			447	BiblioPhilly\Rosenbach							8/10/2018	AN	8/10/2018	AN				File name: ms1084_1_body0001.tif	0		0	1
11595	9/4/2018	Ms. Codex 1908			Tuttle, Kelly	Mss of the Muslim World			550						9/4/2018	em								54241	1		0	0
11596	9/5/2018	Magnus_Untersuchungen			Kaplan, Judith	Patron Req		foldout in the back (side with the color chart only)	1	patronrequest > ephemera					9/5/2018	em	9/15/2018	JDR	9/15/2018	JDR			"fragile_x000D_
_x000D_
tear on foldout"	ILL book; Eri can pick up from SCETI as soon as it is imaged	0	1	0	0
11597	9/5/2018	Ms. Coll. 200 box 147				Marian Anderson Digitization		18 items							9/5/2018	em							"Fragile_x000D_
_x000D_
Tear on foldout"	52583	0		0	0
11598	9/5/2018	ms. Coll. 200 box 426				Marian Anderson Digitization		1 photo scrap book	29	MarianAnderson\scrapbooks					9/5/2018	em	3/28/2019	JDRothschild	3/28/2019	JDRothschild				53265                                                                                    Only pages with clippings photographed. Then insidebackcover. JDR	0		0	0
11599	9/5/2018	ms. Coll. 200 box 427				Marian Anderson Digitization		4 scrap books							9/5/2018	em	8/23/2018	cl	8/23/2018	cl				53266	0		0	0
11600	9/5/2018	Ms. Coll. 200 box 409				Marian Anderson Digitization		1 scrap book	206	MarianAnderson\scrapbooks					9/5/2018	em	4/5/2019	JDRothschild	4/8/2019	JDRothschild				53247	0		0	0
11601		Ms. Codex 1953	9964822393503681			Pre1800 Manuscripts			105						9/5/2018	Amey Hutchins	10/10/2019	AN	10/10/2019	AN			Five unsewn quires; please photograph as if bound	Structural metadata recorded in BiblioPhilly-style spreadsheet.	0		0	1
11602		CherkenScrapbook One				Patron Req			128	sceti-completed\CherkenScrapbooks			9/27/2018	MB											0		0	0
11603		CherkenScrapbook Two				Patron Req			35	sceti-completed\CherkenScrapbooks			9/27/2018	MB											0		0	0
11604		Cherken Individual Cards				Patron Req			694	sceti-completed\CherkenIndividualCards			9/27/2018	MB			8/20/2018	JDR							0		0	0
11605	9/11/2018	Ms. Indic 25	9976895083503681	Indic		Indic																			0		0	1
11606	9/11/2018	Ms. Indic 22	9976895043503681	Indic		Indic			6														Extremely fragile, handle with care		0		0	1
11607		Ms. Indic 30	9976895163503681	Indic		Indic																	Unfold manuscript so that string is at the top in order to shoot.  Once done shooting, fold back up in the same way you found it.		0		0	1
11608		Ms. Indic 29	9976895123503681	Indic		Indic			24																0		0	1
11609		Ms. Indic 1	9948063443503681	Indic		Indic			67														Very fragile handle with care	Reshoot whole manuscript due to original files being out of focus	0		0	0
11610	9/11/2018	Ms. Codex 1901			Tuttle, Kelly	Mss of the Muslim World			618				9/19/2018	KT	9/11/2018	em	9/14/2018	AN	9/14/2018	AN				53934	0		0	0
11611		Ms. Coll. 990, Item 19	9976890483503681			Indic			49								10/30/2018	Craig	10/30/2018	Craig				"CT(10/30/2018): 400ppi / 100% / TIF. Complete reshoot._x000D_
_x000D_
Missing image Indic_ms_2974_wk1_body0032.tif_x000D_
files are in sceti-completed/Indic in mscoll990_item19 folder - JAD 9/12/2018"	0		0	0
